key	scientificName	decimalLatitude	decimalLongitude	issues	datasetKey	publishingOrgKey	installationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	hostingOrganizationKey	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	coordinateUncertaintyInMeters	stateProvince	year	month	day	eventDate	modified	lastInterpreted	references	license	isInCluster	datasetName	recordedBy	identifiedBy	geodeticDatum	class	countryCode	country	rightsHolder	identifier	http://unknown.org/nick	verbatimEventDate	collectionCode	gbifID	verbatimLocality	occurrenceID	taxonID	catalogNumber	institutionCode	eventTime	http://unknown.org/captive	identificationID	occurrenceRemarks	lifeStage	identificationRemarks	name	individualCount	dynamicProperties	associatedReferences	county	municipality	locality	locationID	fieldNotes	behavior	footprintWKT	projectId	organismQuantity	organismQuantityType	organismName	verbatimCoordinateSystem	vernacularName	language	bibliographicCitation	infraspecificEpithet	informationWithheld	programmeAcronym	continent	institutionID	collectionID	nomenclaturalCode	verbatimElevation	higherClassification	associatedTaxa	habitat	institutionKey	taxonConceptID	samplingProtocol	samplingEffort	georeferenceRemarks	eventRemarks	locationAccordingTo	locationRemarks	ownerInstitutionCode
3456981844	Corvus coronoides Vigors & Horsfield, 1827	-35.257023	149.10332	cdround	50c9509d-22c7-4a22-a47d-8c48425ef4a7	28eb1a3f-1c15-4a95-931a-4af90ecb574d	997448a8-f762-11e1-a439-00145eb45e9a	US	DWC_ARCHIVE	2022-10-27T11:38:39.064+00:00	2022-10-28T11:09:51.192+00:00	322	28eb1a3f-1c15-4a95-931a-4af90ecb574d	HUMAN_OBSERVATION	PRESENT	2482524	1	44	212	729	5235	2482468	2482524	2482524	Corvus coronoides Vigors & Horsfield, 1827	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus coronoides	Corvus	coronoides	SPECIES	ACCEPTED	LC	2022-01-05T12:00:41	NA	Australian Capital Territory	2022	1	5	2022-01-05T16:29:00	2022-01-06T09:37:15.000+00:00	2022-10-28T11:09:51.192+00:00	https://www.inaturalist.org/observations/104401866	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	iNaturalist research-grade observations	Brian William Rosenberg	Brian William Rosenberg	WGS84	Aves	AU	Australia	Brian William Rosenberg	104401866	lizardview	2022/01/05 4:29 PM AEDT	Observations	3456981844	Canberra Central, ACT, Australia	https://www.inaturalist.org/observations/104401866	8040	104401866	iNaturalist	16:29:00+11:00	wild	229851963	my what a fine beard you have	NA	NA	Corvus coronoides Vigors & Horsfield, 1827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3457148658	Corvus coronoides perplexus Mathews, 1912	-34.77462	117.702267	cdround	50c9509d-22c7-4a22-a47d-8c48425ef4a7	28eb1a3f-1c15-4a95-931a-4af90ecb574d	997448a8-f762-11e1-a439-00145eb45e9a	AU	DWC_ARCHIVE	2022-10-27T11:38:39.064+00:00	2022-10-28T11:10:04.018+00:00	322	28eb1a3f-1c15-4a95-931a-4af90ecb574d	HUMAN_OBSERVATION	PRESENT	6091911	1	44	212	729	5235	2482468	2482524	6091911	Corvus coronoides perplexus Mathews, 1912	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus coronoides	Corvus	coronoides	SUBSPECIES	ACCEPTED	NA	2022-01-03T11:30:45	15	Western Australia	2022	1	1	2022-01-01T09:43:00	2022-01-03T14:04:00.000+00:00	2022-10-28T11:10:04.018+00:00	https://www.inaturalist.org/observations/104270579	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	iNaturalist research-grade observations	Kerry + Darren	Kerry + Darren	WGS84	Aves	AU	Australia	Kerry + Darren	104270579	kezzza4	2022/01/01 9:43 AM AWST	Observations	3457148658	Narrikup WA 6326, Australia	https://www.inaturalist.org/observations/104270579	721988	104270579	iNaturalist	09:43:00+08:00	wild	229459853	NA	NA	NA	Corvus coronoides perplexus Mathews, 1912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	perplexus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3457166019	Corvus coronoides Vigors & Horsfield, 1827	-35.319177	148.952542	cdround	50c9509d-22c7-4a22-a47d-8c48425ef4a7	28eb1a3f-1c15-4a95-931a-4af90ecb574d	997448a8-f762-11e1-a439-00145eb45e9a	US	DWC_ARCHIVE	2022-10-27T11:38:39.064+00:00	2022-10-28T11:06:01.005+00:00	322	28eb1a3f-1c15-4a95-931a-4af90ecb574d	HUMAN_OBSERVATION	PRESENT	2482524	1	44	212	729	5235	2482468	2482524	2482524	Corvus coronoides Vigors & Horsfield, 1827	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus coronoides	Corvus	coronoides	SPECIES	ACCEPTED	LC	2022-01-04T20:28:44	NA	Australian Capital Territory	2022	1	4	2022-01-04T17:22:00	2022-01-04T23:13:37.000+00:00	2022-10-28T11:06:01.005+00:00	https://www.inaturalist.org/observations/104363718	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	iNaturalist research-grade observations	Brian William Rosenberg	Brian William Rosenberg	WGS84	Aves	AU	Australia	Brian William Rosenberg	104363718	lizardview	2022/01/04 5:22 PM AEDT	Observations	3457166019	Stromlo ACT 2611, Australia	https://www.inaturalist.org/observations/104363718	8040	104363718	iNaturalist	17:22:00+11:00	wild	229741597	two very hungry juveniles being fed by parents	NA	NA	Corvus coronoides Vigors & Horsfield, 1827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3465950252	Corvus coronoides Vigors & Horsfield, 1827	-33.430848	149.160482	cdround	50c9509d-22c7-4a22-a47d-8c48425ef4a7	28eb1a3f-1c15-4a95-931a-4af90ecb574d	997448a8-f762-11e1-a439-00145eb45e9a	US	DWC_ARCHIVE	2022-10-27T11:38:39.064+00:00	2022-10-28T11:05:53.622+00:00	322	28eb1a3f-1c15-4a95-931a-4af90ecb574d	HUMAN_OBSERVATION	PRESENT	2482524	1	44	212	729	5235	2482468	2482524	2482524	Corvus coronoides Vigors & Horsfield, 1827	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus coronoides	Corvus	coronoides	SPECIES	ACCEPTED	LC	2022-01-27T11:45:55	NA	New South Wales	2022	1	27	2022-01-27T19:49:00	2022-01-27T20:44:57.000+00:00	2022-10-28T11:05:53.622+00:00	https://www.inaturalist.org/observations/105658717	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	iNaturalist research-grade observations	Brian William Rosenberg	Brian William Rosenberg	WGS84	Aves	AU	Australia	Brian William Rosenberg	105658717	lizardview	2022/01/27 7:49 PM AEDT	Observations	3465950252	Spring Hill NSW 2800, Australia	https://www.inaturalist.org/observations/105658717	8040	105658717	iNaturalist	19:49:00+11:00	wild	233803296	juvenile	NA	NA	Corvus coronoides Vigors & Horsfield, 1827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3455504558	Corvus brachyrhynchos C.L.Brehm, 1822	34.984653	-82.275027	cdround	50c9509d-22c7-4a22-a47d-8c48425ef4a7	28eb1a3f-1c15-4a95-931a-4af90ecb574d	997448a8-f762-11e1-a439-00145eb45e9a	US	DWC_ARCHIVE	2022-10-27T11:38:39.064+00:00	2022-10-28T11:05:14.790+00:00	322	28eb1a3f-1c15-4a95-931a-4af90ecb574d	HUMAN_OBSERVATION	PRESENT	2482507	1	44	212	729	5235	2482468	2482507	2482507	Corvus brachyrhynchos C.L.Brehm, 1822	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus brachyrhynchos	Corvus	brachyrhynchos	SPECIES	ACCEPTED	LC	2022-01-05T02:10:09	NA	South Carolina	2022	1	4	2022-01-04T11:40:00	2022-01-09T17:44:56.000+00:00	2022-10-28T11:05:14.790+00:00	https://www.inaturalist.org/observations/104381102	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	iNaturalist research-grade observations	Phillip Harpootlian	Phillip Harpootlian	WGS84	Aves	US	United States of America	Phillip Harpootlian	104381102	sc_beetles	2022/01/04 11:40 AM EST	Observations	3455504558	Lake Cunningham, Greer, SC, USA	https://www.inaturalist.org/observations/104381102	8021	104381102	iNaturalist	11:40:00-05:00	wild	229792756	NA	NA	NA	Corvus brachyrhynchos C.L.Brehm, 1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3455522428	Corvus brachyrhynchos C.L.Brehm, 1822	37.762731	-122.221375	cdround	50c9509d-22c7-4a22-a47d-8c48425ef4a7	28eb1a3f-1c15-4a95-931a-4af90ecb574d	997448a8-f762-11e1-a439-00145eb45e9a	US	DWC_ARCHIVE	2022-10-27T11:38:39.064+00:00	2022-10-28T11:09:58.036+00:00	322	28eb1a3f-1c15-4a95-931a-4af90ecb574d	HUMAN_OBSERVATION	PRESENT	2482507	1	44	212	729	5235	2482468	2482507	2482507	Corvus brachyrhynchos C.L.Brehm, 1822	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus brachyrhynchos	Corvus	brachyrhynchos	SPECIES	ACCEPTED	LC	2022-01-03T18:55:03	NA	California	2022	1	2	2022-01-02T12:12:00	2022-01-03T19:13:21.000+00:00	2022-10-28T11:09:58.036+00:00	https://www.inaturalist.org/observations/104291751	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	iNaturalist research-grade observations	Hydrocycler (Elizabeth Dougherty)	Hydrocycler (Elizabeth Dougherty)	WGS84	Aves	US	United States of America	Hydrocycler (Elizabeth Dougherty)	104291751	hydrocycler	2022/01/02 12:12 PM PST	Observations	3455522428	Coliseum Industrial, Oakland, CA, USA	https://www.inaturalist.org/observations/104291751	8021	104291751	iNaturalist	12:12:00-08:00	wild	229526725	NA	NA	NA	Corvus brachyrhynchos C.L.Brehm, 1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3455522777	Corvus brachyrhynchos C.L.Brehm, 1822	35.305005	-120.662494	cdround	50c9509d-22c7-4a22-a47d-8c48425ef4a7	28eb1a3f-1c15-4a95-931a-4af90ecb574d	997448a8-f762-11e1-a439-00145eb45e9a	US	DWC_ARCHIVE	2022-10-27T11:38:39.064+00:00	2022-10-28T11:09:56.684+00:00	322	28eb1a3f-1c15-4a95-931a-4af90ecb574d	HUMAN_OBSERVATION	PRESENT	2482507	1	44	212	729	5235	2482468	2482507	2482507	Corvus brachyrhynchos C.L.Brehm, 1822	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus brachyrhynchos	Corvus	brachyrhynchos	SPECIES	ACCEPTED	LC	2022-01-05T01:44:04	775	California	2022	1	4	2022-01-04T14:58:00	2022-01-13T12:06:36.000+00:00	2022-10-28T11:09:56.684+00:00	https://www.inaturalist.org/observations/104379961	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	iNaturalist research-grade observations	hawkparty	hawkparty	WGS84	Aves	US	United States of America	hawkparty	104379961	hawkparty	2022/01/04 2:58 PM UTC	Observations	3455522777	California Polytechnic State University	https://www.inaturalist.org/observations/104379961	8021	104379961	iNaturalist	14:58:00Z	wild	229789844	NA	NA	NA	Corvus brachyrhynchos C.L.Brehm, 1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3455528615	Corvus brachyrhynchos C.L.Brehm, 1822	43.25053	-79.880988	cdround	50c9509d-22c7-4a22-a47d-8c48425ef4a7	28eb1a3f-1c15-4a95-931a-4af90ecb574d	997448a8-f762-11e1-a439-00145eb45e9a	CA	DWC_ARCHIVE	2022-10-27T11:38:39.064+00:00	2022-10-28T11:09:52.826+00:00	322	28eb1a3f-1c15-4a95-931a-4af90ecb574d	HUMAN_OBSERVATION	PRESENT	2482507	1	44	212	729	5235	2482468	2482507	2482507	Corvus brachyrhynchos C.L.Brehm, 1822	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus brachyrhynchos	Corvus	brachyrhynchos	SPECIES	ACCEPTED	LC	2022-01-09T17:53:34	7	Ontario	2022	1	8	2022-01-08T15:17:45	2022-01-11T14:25:57.000+00:00	2022-10-28T11:09:52.826+00:00	https://www.inaturalist.org/observations/104651012	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	iNaturalist research-grade observations	hamiltonlimey	Cody Bassindale	WGS84	Aves	CA	Canada	hamiltonlimey	104651012	hamiltonlimey	Sat Jan 08 2022 15:17:45 GMT-0500 (EST)	Observations	3455528615	Hess St S, Hamilton, ON, CA	https://www.inaturalist.org/observations/104651012	8021	104651012	iNaturalist	15:17:45-05:00	wild	230614045	NA	NA	this looks to be a Crow, the bird isn't huge. The bill is fairly small and the tail is more rounded vs a Raven's wedge-shaped.	Corvus brachyrhynchos C.L.Brehm, 1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3455528765	Corvus brachyrhynchos C.L.Brehm, 1822	37.862478	-122.316369	cdround	50c9509d-22c7-4a22-a47d-8c48425ef4a7	28eb1a3f-1c15-4a95-931a-4af90ecb574d	997448a8-f762-11e1-a439-00145eb45e9a	US	DWC_ARCHIVE	2022-10-27T11:38:39.064+00:00	2022-10-28T11:09:57.096+00:00	322	28eb1a3f-1c15-4a95-931a-4af90ecb574d	HUMAN_OBSERVATION	PRESENT	2482507	1	44	212	729	5235	2482468	2482507	2482507	Corvus brachyrhynchos C.L.Brehm, 1822	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus brachyrhynchos	Corvus	brachyrhynchos	SPECIES	ACCEPTED	LC	2022-01-10T06:19:22	112	California	2022	1	5	2022-01-05T11:57:00	2022-01-12T02:37:35.000+00:00	2022-10-28T11:09:57.096+00:00	https://www.inaturalist.org/observations/104692882	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	iNaturalist research-grade observations	Blythe Nilson	Blythe Nilson	WGS84	Aves	US	United States of America	Blythe Nilson	104692882	blythenilson	2022/01/05 11:57 AM UTC	Observations	3455528765	Berkeley Marina, Berkeley, CA, USA	https://www.inaturalist.org/observations/104692882	8021	104692882	iNaturalist	11:57:00Z	wild	230729652	NA	Adult	NA	Corvus brachyrhynchos C.L.Brehm, 1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3455556171	Corvus brachyrhynchos C.L.Brehm, 1822	47.838383	-122.180953	cdround	50c9509d-22c7-4a22-a47d-8c48425ef4a7	28eb1a3f-1c15-4a95-931a-4af90ecb574d	997448a8-f762-11e1-a439-00145eb45e9a	US	DWC_ARCHIVE	2022-10-27T11:38:39.064+00:00	2022-10-28T11:05:56.282+00:00	322	28eb1a3f-1c15-4a95-931a-4af90ecb574d	HUMAN_OBSERVATION	PRESENT	2482507	1	44	212	729	5235	2482468	2482507	2482507	Corvus brachyrhynchos C.L.Brehm, 1822	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus brachyrhynchos	Corvus	brachyrhynchos	SPECIES	ACCEPTED	LC	2022-01-11T02:25:07	15	Washington	2022	1	8	2022-01-08T11:05:00	2022-01-11T02:42:20.000+00:00	2022-10-28T11:05:56.282+00:00	https://www.inaturalist.org/observations/104738971	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	iNaturalist research-grade observations	Sally Anderson	Sally Anderson	WGS84	Aves	US	United States of America	Sally Anderson	104738971	sally3142	2022/01/08 11:05 AM PST	Observations	3455556171	Snohomish County, WA, USA	https://www.inaturalist.org/observations/104738971	8021	104738971	iNaturalist	11:05:00-08:00	wild	230886444	NA	NA	NA	Corvus brachyrhynchos C.L.Brehm, 1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3455556188	Corvus brachyrhynchos C.L.Brehm, 1822	48.108484	-122.77905	cdround	50c9509d-22c7-4a22-a47d-8c48425ef4a7	28eb1a3f-1c15-4a95-931a-4af90ecb574d	997448a8-f762-11e1-a439-00145eb45e9a	US	DWC_ARCHIVE	2022-10-27T11:38:39.064+00:00	2022-10-28T11:09:33.605+00:00	322	28eb1a3f-1c15-4a95-931a-4af90ecb574d	HUMAN_OBSERVATION	PRESENT	2482507	1	44	212	729	5235	2482468	2482507	2482507	Corvus brachyrhynchos C.L.Brehm, 1822	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus brachyrhynchos	Corvus	brachyrhynchos	SPECIES	ACCEPTED	LC	2022-01-11T03:38:58	97	Washington	2022	1	10	2022-01-10T12:51:00	2022-01-12T15:24:35.000+00:00	2022-10-28T11:09:33.605+00:00	https://www.inaturalist.org/observations/104742101	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	iNaturalist research-grade observations	Mara	Mara	WGS84	Aves	US	United States of America	Mara	104742101	fluffyinca	2022/01/10 12:51 PM PST	Observations	3455556188	Port Townsend, WA 98368, USA	https://www.inaturalist.org/observations/104742101	8021	104742101	iNaturalist	12:51:00-08:00	wild	230897370	NA	NA	NA	Corvus brachyrhynchos C.L.Brehm, 1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3455567062	Corvus brachyrhynchos C.L.Brehm, 1822	37.452888	-122.111102	cdround	50c9509d-22c7-4a22-a47d-8c48425ef4a7	28eb1a3f-1c15-4a95-931a-4af90ecb574d	997448a8-f762-11e1-a439-00145eb45e9a	US	DWC_ARCHIVE	2022-10-27T11:38:39.064+00:00	2022-10-28T11:05:40.006+00:00	322	28eb1a3f-1c15-4a95-931a-4af90ecb574d	HUMAN_OBSERVATION	PRESENT	2482507	1	44	212	729	5235	2482468	2482507	2482507	Corvus brachyrhynchos C.L.Brehm, 1822	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus brachyrhynchos	Corvus	brachyrhynchos	SPECIES	ACCEPTED	LC	2022-01-02T22:14:07	45	California	2022	1	2	2022-01-02T10:50:00	2022-01-04T05:27:16.000+00:00	2022-10-28T11:05:40.006+00:00	https://www.inaturalist.org/observations/104223012	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	iNaturalist research-grade observations	Arthur Yang	Arthur Yang	WGS84	Aves	US	United States of America	Arthur Yang	104223012	helmwige	2022/01/02 10:50 AM PST	Observations	3455567062	Palo Alto, CA, USA	https://www.inaturalist.org/observations/104223012	8021	104223012	iNaturalist	10:50:00-08:00	wild	229346929	NA	Adult	NA	Corvus brachyrhynchos C.L.Brehm, 1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3455568982	Corvus brachyrhynchos C.L.Brehm, 1822	34.262434	-118.667485	cdround	50c9509d-22c7-4a22-a47d-8c48425ef4a7	28eb1a3f-1c15-4a95-931a-4af90ecb574d	997448a8-f762-11e1-a439-00145eb45e9a	US	DWC_ARCHIVE	2022-10-27T11:38:39.064+00:00	2022-10-28T11:05:53.992+00:00	322	28eb1a3f-1c15-4a95-931a-4af90ecb574d	HUMAN_OBSERVATION	PRESENT	2482507	1	44	212	729	5235	2482468	2482507	2482507	Corvus brachyrhynchos C.L.Brehm, 1822	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus brachyrhynchos	Corvus	brachyrhynchos	SPECIES	ACCEPTED	LC	2022-01-15T22:28:19	23	California	2022	1	7	2022-01-07T12:42:00	2022-01-15T22:36:40.000+00:00	2022-10-28T11:05:53.992+00:00	https://www.inaturalist.org/observations/104996632	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	iNaturalist research-grade observations	sapphicmedusa	sapphicmedusa	WGS84	Aves	US	United States of America	sapphicmedusa	104996632	sapphicmedusa	2022/01/07 12:42 PM PST	Observations	3455568982	Ventura County, CA, USA	https://www.inaturalist.org/observations/104996632	8021	104996632	iNaturalist	12:42:00-08:00	wild	231725193	NA	NA	NA	Corvus brachyrhynchos C.L.Brehm, 1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3455570475	Corvus brachyrhynchos C.L.Brehm, 1822	48.664322	-93.633479	cdround	50c9509d-22c7-4a22-a47d-8c48425ef4a7	28eb1a3f-1c15-4a95-931a-4af90ecb574d	997448a8-f762-11e1-a439-00145eb45e9a	CA	DWC_ARCHIVE	2022-10-27T11:38:39.064+00:00	2022-10-28T11:09:53.921+00:00	322	28eb1a3f-1c15-4a95-931a-4af90ecb574d	HUMAN_OBSERVATION	PRESENT	2482507	1	44	212	729	5235	2482468	2482507	2482507	Corvus brachyrhynchos C.L.Brehm, 1822	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus brachyrhynchos	Corvus	brachyrhynchos	SPECIES	ACCEPTED	LC	2022-01-04T00:10:06	26646	Ontario	2022	1	3	2022-01-03T00:00:00	2022-01-04T00:12:08.000+00:00	2022-10-28T11:09:53.921+00:00	https://www.inaturalist.org/observations/104310540	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	iNaturalist research-grade observations	Michael Dawber	Michael Dawber	WGS84	Aves	CA	Canada	Michael Dawber	104310540	ursus_arctos	2022/01/03	Observations	3455570475	Rainy River, CA-ON, CA	https://www.inaturalist.org/observations/104310540	8021	104310540	iNaturalist	NA	wild	229583147	NA	NA	NA	Corvus brachyrhynchos C.L.Brehm, 1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Coordinate uncertainty increased to 26646m at the request of the observer	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3464431411	Corvus caurinus S.F.Baird, 1858	53.8636	-122.7643		b1047888-ae52-4179-9dd5-5448ea342a24	1f00d75c-f6fc-4224-a595-975e82d7689c	85ccfd1a-a837-48d6-9a87-96c99f6fe012	NL	DWC_ARCHIVE	2022-10-08T01:14:31.455+00:00	2022-10-08T01:31:26.345+00:00	182	396d5f30-dea9-11db-8ab4-b8a03c50a862	HUMAN_OBSERVATION	PRESENT	2482523	1	44	212	729	5235	2482468	2482523	2482523	Corvus caurinus S.F.Baird, 1858	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus caurinus	Corvus	caurinus	SPECIES	ACCEPTED	LC	NA	NA	NA	2022	1	23	2022-01-23T00:00:00	NA	2022-10-08T01:31:26.345+00:00	https://data.biodiversitydata.nl/xeno-canto/observation/XC698541	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	NA	Sunny Tseng	NA	WGS84	Aves	CA	Canada	Sunny Tseng	698541@XC	NA	2022-01-23	Bird sounds	3464431411	NA	https://data.biodiversitydata.nl/xeno-canto/observation/XC698541	NA	XC698541	NA	13:30	NA	NA	NA	NA	NA	Corvus caurinus S.F.Baird, 1858	NA	NA	NA	NA	NA	Prince George College Heights Secondary School	NA	Two birds were calling back and forth. With traffic noise in the background as a highway was nearby.    bird-seen:yes  playback-used:no	call	NA	NA	NA	NA	NA	NA	Northwestern Crow	NA	NA	NA	NA	NA	NA	NA	NA	ICZN	600 m	Animalia|Corvidae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3886147536	Corvus caurinus S.F.Baird, 1858	49.2884	-123.1435		b1047888-ae52-4179-9dd5-5448ea342a24	1f00d75c-f6fc-4224-a595-975e82d7689c	85ccfd1a-a837-48d6-9a87-96c99f6fe012	NL	DWC_ARCHIVE	2022-10-08T01:14:31.455+00:00	2022-10-08T01:31:50.612+00:00	182	396d5f30-dea9-11db-8ab4-b8a03c50a862	HUMAN_OBSERVATION	PRESENT	2482523	1	44	212	729	5235	2482468	2482523	2482523	Corvus caurinus S.F.Baird, 1858	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus caurinus	Corvus	caurinus	SPECIES	ACCEPTED	LC	NA	NA	NA	2022	7	14	2022-07-14T00:00:00	NA	2022-10-08T01:31:50.612+00:00	https://data.biodiversitydata.nl/xeno-canto/observation/XC741539	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	NA	Nicolas Martinez	NA	WGS84	Aves	CA	Canada	Nicolas Martinez	741539@XC	NA	2022-07-14	Bird sounds	3886147536	NA	https://data.biodiversitydata.nl/xeno-canto/observation/XC741539	NA	XC741539	NA	17:20	NA	NA	NA	NA	NA	Corvus caurinus S.F.Baird, 1858	NA	NA	NA	NA	NA	Greater Vancouver A (near  Vancouver), Metro Vancouver, British Columbia	NA	2 juv. birds and some adults at the beach  bird-seen:yes  playback-used:no	begging call, call	NA	NA	NA	NA	NA	NA	Northwestern Crow	NA	NA	NA	NA	NA	NA	NA	NA	ICZN	0 m	Animalia|Corvidae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
